ID;Codigo;Genero;Estrato;Edad;Estado_civil;Jornada;Nivel_formacion;Sede;Codigo_programa;Esfuerzo_Semestre;Financiamiento;T_desempleo;Inflaccion;Semestre;Clase
11;420388;Femenino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;420640;Femenino;2;26;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;421437;Femenino;2;36;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;422266;Masculino;1;51;Union libre;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;422411;Femenino;1;36;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;422577;Femenino;3;38;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;423021;Femenino;1;32;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;427360;Femenino;2;32;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;427670;Femenino;2;34;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;428378;Femenino;2;32;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;429415;Femenino;3;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;431981;Femenino;1;28;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;432903;Femenino;3;26;Soltero;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;433804;Femenino;1;49;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;434239;Masculino;2;35;Casado;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;434792;Masculino;3;29;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;435224;Femenino;1;29;Union libre;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;436076;Femenino;2;34;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;436239;Femenino;2;26;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;436627;Femenino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;438037;Femenino;3;31;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;438068;Masculino;1;27;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;439110;Masculino;2;26;Divorciado;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;439146;Femenino;3;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;439215;Femenino;2;39;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;439371;Femenino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;439387;Femenino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;440844;Femenino;3;33;Casado;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;440876;Masculino;2;49;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;443265;Femenino;2;27;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;443567;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;444220;Femenino;1;34;Casado;Distancia;Pregrado;CT LERIDA;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;445036;Femenino;2;37;Casado;Distancia;Pregrado;CT LERIDA;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;450865;Femenino;3;39;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;451060;Femenino;2;32;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;451212;Femenino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;453365;Masculino;2;31;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;453563;Femenino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;457272;Femenino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;457982;Femenino;2;24;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;458925;Femenino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;458936;Femenino;2;30;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;459130;Femenino;2;30;Union libre;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;459729;Femenino;2;29;Union libre;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;460133;Femenino;2;36;Union libre;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;460296;Masculino;2;42;Union libre;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;460865;Femenino;1;36;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;461082;Femenino;2;39;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;463671;Masculino;2;31;Soltero;Distancia;Pregrado;CR IBAGUE;CSOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;463673;Femenino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;463678;Femenino;2;26;Union libre;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;463924;Femenino;2;41;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;464791;Femenino;2;27;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;465663;Masculino;3;39;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;469216;Masculino;3;26;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;469226;Masculino;2;47;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;470272;Masculino;3;27;Casado;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;470827;Femenino;2;31;Casado;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;471364;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;471546;Masculino;3;27;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;471711;Femenino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;472012;Masculino;2;34;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;472018;Masculino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;472156;Femenino;3;25;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;472615;Masculino;1;35;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;472970;Femenino;2;33;Union libre;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;473139;Femenino;2;42;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;473146;Femenino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;473151;Femenino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;473152;Femenino;2;30;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;473465;Femenino;2;26;Soltero;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;473703;Masculino;2;30;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;474086;Femenino;2;28;Soltero;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;474654;Femenino;2;38;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;474687;Femenino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;474704;Femenino;2;26;Soltero;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;474734;Masculino;2;31;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;475059;Femenino;1;36;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;475236;Femenino;2;32;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;475241;Femenino;1;27;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;475250;Masculino;2;31;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;475253;Femenino;2;28;Casado;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;475308;Femenino;2;25;Casado;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;475532;Masculino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;475650;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;475969;Masculino;2;37;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;476564;Femenino;3;29;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;476717;Masculino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;476817;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;476986;Masculino;2;29;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;477117;Femenino;2;29;Union libre;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;477281;Masculino;2;31;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;477389;Femenino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;477779;Femenino;3;50;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;477801;Femenino;2;28;Casado;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;477860;Femenino;2;30;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;477975;Masculino;4;25;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;478539;Femenino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;478591;Femenino;2;26;Union libre;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;479074;Masculino;2;47;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;479229;Femenino;2;26;Union libre;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;479473;Masculino;1;37;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;479597;Masculino;2;26;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;479641;Femenino;2;30;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;479718;Femenino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;479966;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;480027;Masculino;1;26;Soltero;Distancia;Pregrado;CR IBAGUE;CSOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;480060;Masculino;2;32;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;480479;Femenino;2;38;Soltero;Distancia;Pregrado;CT LERIDA;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;480656;Femenino;1;28;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;480847;Femenino;2;27;Union libre;Distancia;Pregrado;CT LERIDA;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;480983;Femenino;2;35;Soltero;Distancia;Pregrado;CT FRESNO;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;482513;Femenino;1;26;Soltero;Distancia;Pregrado;CT FRESNO;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;483436;Femenino;2;44;Soltero;Distancia;Licenciatura;CT LERIDA;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;483580;Femenino;1;31;Soltero;Distancia;Pregrado;CT FRESNO;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;483600;Femenino;1;32;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;483606;Masculino;1;28;Soltero;Distancia;Pregrado;CT FRESNO;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;483863;Femenino;2;30;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;492890;Masculino;2;30;Soltero;Distancia;Pregrado;CT LA DORADA;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;496627;Masculino;1;45;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;496733;Masculino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;496746;Femenino;2;54;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;497539;Femenino;2;42;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;497561;Femenino;2;29;Casado;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;497571;Masculino;1;25;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;498081;Femenino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;498358;Femenino;1;26;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;499542;Femenino;3;32;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;499548;Femenino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;500254;Femenino;1;34;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;500759;Masculino;2;36;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;501202;Femenino;3;29;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;501271;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;501654;Femenino;2;35;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;501790;Masculino;2;38;Union libre;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;501815;Femenino;2;42;Casado;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;502222;Femenino;2;36;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;502393;Femenino;3;34;Soltero;Distancia;Pregrado;CR IBAGUE;CSOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;502947;Femenino;1;43;Casado;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;503079;Femenino;2;26;Casado;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;503198;Femenino;2;28;Soltero;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;503446;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;503449;Femenino;2;26;Soltero;Distancia;Licenciatura;CR IBAGUE;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;503450;Femenino;2;29;Soltero;Distancia;Pregrado;CR IBAGUE;CSOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;503571;Femenino;2;35;Casado;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;503784;Femenino;2;33;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;504012;Femenino;2;33;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;504075;Femenino;1;28;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;505953;Femenino;2;31;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;506048;Femenino;2;37;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;507215;Femenino;2;34;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;507254;Femenino;2;34;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;507905;Femenino;1;29;Soltero;Distancia;Pregrado;CT LA DORADA;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;508482;Femenino;2;32;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;508949;Masculino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;509084;Masculino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;509223;Femenino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;510147;Masculino;2;38;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;510910;Masculino;2;37;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;511617;Femenino;2;25;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;511693;Femenino;2;30;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;512217;Femenino;3;28;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;512724;Femenino;2;31;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;512744;Masculino;2;35;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;513440;Masculino;2;29;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;513730;Masculino;3;37;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;514807;Femenino;2;35;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;515054;Masculino;2;27;Soltero;Distancia;Pregrado;CT LERIDA;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;515316;Femenino;1;28;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;515374;Masculino;2;46;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;515946;Masculino;2;38;Casado;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;516075;Femenino;2;28;Soltero;Distancia;Licenciatura;CT LERIDA;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;516345;Masculino;2;29;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;516853;Femenino;4;29;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;517214;Femenino;2;27;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;517259;Masculino;2;29;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;517266;Femenino;2;29;Casado;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;517394;Femenino;2;27;Casado;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;517555;Femenino;2;36;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;517629;Femenino;2;30;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;518015;Masculino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;519053;Femenino;2;30;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;519198;Femenino;2;36;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;519531;Femenino;3;48;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;519953;Masculino;1;37;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;519968;Masculino;2;35;Union libre;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;519970;Femenino;3;29;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;520060;Femenino;2;39;Soltero;Distancia;Pregrado;CT LERIDA;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;520151;Femenino;2;41;Soltero;Distancia;Pregrado;CT LERIDA;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;520167;Femenino;2;27;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;520378;Femenino;2;40;Soltero;Distancia;Licenciatura;CT LERIDA;LPID;5;Sin Credito;14.5;3.02;20182;Continuo
11;520419;Femenino;1;31;Soltero;Distancia;Pregrado;CT LERIDA;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;530242;Femenino;2;29;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;530412;Femenino;2;39;Union libre;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;530522;Masculino;2;28;Soltero;Distancia;Pregrado;CR IBAGUE;COPD;5;Sin Credito;14.5;3.02;20182;Continuo
11;530622;Masculino;2;26;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;530702;Femenino;2;41;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;531034;Femenino;2;29;Soltero;Distancia;Pregrado;CR IBAGUE;PSID;5;Sin Credito;14.5;3.02;20182;Continuo
11;531088;Femenino;2;27;Soltero;Distancia;Pregrado;CR IBAGUE;AEMD;5;Sin Credito;14.5;3.02;20182;Continuo
11;531137;Masculino;2;27;Casado;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;531235;Femenino;1;32;Soltero;Distancia;Pregrado;CR IBAGUE;ADFU;5;Sin Credito;14.5;3.02;20182;Continuo
11;531491;Masculino;2;38;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
11;532040;Masculino;1;31;Soltero;Distancia;Pregrado;CR IBAGUE;ASOD;5;Sin Credito;14.5;3.02;20182;Continuo
