"id	Genero	Est_socioeconomico	Estado_civil	Edad	Jornada	Nivel_formacion	Esfuerzo_periodo	Sede	Codigo_programa	Financiamiento	T_desempleo	Inflaccion	Clase	Semestre"
"13	Femenino	1	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	21	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	39	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	21	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	21	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	32	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	3	Soltero	27	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	38	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Casado	30	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	25	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	21	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	35	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	21	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	40	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Divorciado	21	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	33	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Divorciado	23	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	24	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	21	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	29	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Casado	24	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	30	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	22	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	4	Soltero	25	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	35	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	23	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	40	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	24	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	23	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	33	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	37	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	1	Soltero	25	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	22	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	40	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	28	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Divorciado	21	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Divorciado	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	3	Soltero	49	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Divorciado	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	28	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	39	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	29	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	26	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	31	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	32	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	21	Distancia	Licenciatura	2	CT LERIDA	LPID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	30	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	3	Soltero	22	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	30	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	39	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	21	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	35	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	25	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	39	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	21	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	25	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	42	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	26	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	28	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	36	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	31	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	37	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Divorciado	37	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Divorciado	40	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	3	Soltero	34	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	21	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	3	Soltero	35	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	45	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Divorciado	26	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	35	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	29	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	33	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	3	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	47	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	30	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Casado	37	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	38	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	34	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Divorciado	23	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	28	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	39	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	49	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	1	Soltero	25	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Divorciado	34	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	30	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Casado	44	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	25	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	24	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	28	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	37	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	29	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	27	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	39	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	21	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	21	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	31	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Casado	31	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	24	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	36	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	25	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	49	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	33	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	34	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Divorciado	37	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	33	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	30	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	29	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	31	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	28	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	3	Soltero	40	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	25	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	48	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	30	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	31	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	32	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	3	Casado	54	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	28	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	25	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	28	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	37	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	23	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	25	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	25	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	21	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Divorciado	29	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	25	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	30	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Soltero	27	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	1	Divorciado	32	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	26	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	36	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	33	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	29	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	3	Casado	36	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	29	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	33	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	28	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	49	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Casado	29	Distancia	Pregrado	2	CT LERIDA	AEMD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Divorciado	28	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Divorciado	36	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Casado	39	Distancia	Pregrado	2	CT LERIDA	COPD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	2	Soltero	27	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	22	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	24	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
"13	Masculino	1	Soltero	27	Distancia	Pregrado	2	CT LERIDA	PSID	Sin Credito	14	3.02	Continuo	20181"
"13	Femenino	2	Soltero	29	Distancia	Pregrado	2	CT LERIDA	ASOD	Sin Credito	14	3.02	Continuo	20181"
